fecha,id_producto,nombre_producto,cantidad,precio_unit,total_venta
2024-08-20,261,Lasaña Lucchetti ,2.0,20.5,41.0
2024-08-20,838,Leche PIL ,2.0,6.0,12.0
2024-08-20,983,Mantequilla PIL sin sal 200g ,1.0,17.0,17.0
2024-08-20,7774440790144,CHEETOS DE QUESO de 200g ,1.0,15.5,15.5
2024-08-20,84,Chocco Like 400gr ,1.0,12.5,12.5
2024-08-20,7772905000029,Dulce de Leche PIL ,1.0,10.5,10.5
2024-08-20,7750885021340,GALLETA DOBLON  375G ,1.0,19.0,19.0
2024-08-20,7773435370316,Galleta Gustossi ,1.0,12.5,12.5
2024-08-20,7772619000230,Harina Suprema ,1.0,8.0,8.0
2024-08-20,838,Leche PIL ,3.0,6.0,18.0
2024-08-20,1245,Mantequilla PIL con sal 200g ,1.0,17.0,17.0
2024-08-20,203,Mate Windsor Manzanilla ,1.0,6.5,6.5
2024-08-20,7772314630695,Miel de Caña Block ,1.0,13.5,13.5
2024-08-20,7771214002366,milk mora ,2.0,4.0,8.0
2024-08-20,70000000256981,Mortadela ,1.0,11.0,11.0
2024-08-20,7772618000026,Nachos Chips QUESO ,2.0,9.0,18.0
2024-08-20,7792260000052,Orieta Ciruela ,1.0,10.0,10.0
2024-08-20,7773400000194,Pan Molde ,3.0,10.0,30.0
2024-08-20,7410258963,Papas fritas ,3.0,10.0,30.0
2024-08-20,7702174083409,Pin pop ,1.0,12.0,12.0
2024-08-20,3015,Queso ,1.0,38.0,38.0
2024-08-20,7702174079235,Sonetto ,1.0,15.0,15.0
2024-08-20,5060135372859,Esponja ,2.0,1.5,3.0
2024-08-20,7779970674872,OMO 2 Kgr. ,1.0,45.0,45.0
2024-08-20,3023,Paquete de Vasos desechables ,1.0,9.0,9.0
2024-08-20,7776507001255,servilletas 200 ,1.0,6.0,6.0
2024-08-20,182,Maruchan Camaron ,1.0,9.5,9.5
2024-08-20,3015,Queso ,1.0,14.5,14.5
2024-08-20,7773103002976,SAPOLIO LAVAVAJILLAS ,1.0,48.0,48.0
2024-08-20,3002,Azucar ,1.0,9.0,9.0
2024-08-20,3015,Queso ,1.0,17.5,17.5
2024-08-20,777700021365,Boligrafos ,5.0,2.0,10.0
2024-08-20,7501249808325,Folder Amarillo ,6.0,2.5,15.0
2024-08-20,7891173022882,Paquete Hojas Bond  t/Carta ,1.0,40.0,40.0
2024-08-20,7891173022929,Paquete Hojas Bond tamaño Oficio ,1.0,45.0,45.0
2024-08-20,1206,Pepsi 3 Litros ,1.0,12.0,12.0
2024-08-20,6936012402317,BBTITO ,1.0,14.5,14.5
2024-08-20,7898295301352,Cerveza buguesa ,3.0,6.5,19.5
2024-08-20,7771701002527,chizito ,1.0,1.0,1.0
2024-08-20,7775477520506,Desatascador ,1.0,13.0,13.0
2024-08-20,7750243075091,Detergente Uno armonia floral 700 g. ,1.0,12.0,12.0
2024-08-20,700000003256981,Donals ,1.0,16.0,16.0
2024-08-20,7702027416330,Nosotras Invisible Rapigel ,2.0,10.0,20.0
2024-08-20,7775000014823,OLA RECARGA lavavajillas ,1.0,16.0,16.0
2024-08-20,3018,Paquete Papel Higienico ,1.0,38.0,38.0
2024-08-20,7805000311346,Pepsodent Proteccion Anti caries 130 g. ,3.0,8.0,24.0
2024-08-20,1920,Queque Coco ,1.0,10.0,10.0
2024-08-20,7613034412904,Trix 230 g. ,1.0,27.5,27.5
2024-08-20,7773103001535,Aceite FINO 5 lts. ,1.0,58.5,58.5
2024-08-20,7772905001903,Crema de Leche PIL ,1.0,33.5,33.5
2024-08-20,7772905000029,Dulce de Leche PIL ,1.0,10.0,10.0
2024-08-20,7772905002252,Dulce de leche PIL 1Kg ,1.0,29.0,29.0
2024-08-20,983,Mantequilla PIL sin sal 200g ,1.0,17.0,17.0
2024-08-20,7707248327427,Palomitas de Maiz mantequilla ,1.0,5.5,5.5
2024-08-20,3015,Queso ,1.0,13.5,13.5
2024-08-20,7771259756002,Pilfrut durazno 190 ml ,6.0,1.0,6.0
2024-08-20,7772905004164,Yeli sabor naranja ,4.0,2.0,8.0
2024-08-20,1246,Yogurt Frutado PIL 140g Durazno ,3.0,4.5,13.5
2024-08-21,7613287521507,Chocapic 350 g ,1.0,30.0,30.0
2024-08-21,7771224006507,Yogurt delicia coco ,2.0,22.0,44.0
2024-08-21,1194,Yogurt ILVA ,3.0,18.0,54.0
2024-08-21,270,ACT II Queso ,1.0,17.5,17.5
2024-08-21,6948404669062,CEPILLO ,1.0,6.5,6.5
2024-08-21,7771259756392,Chicolac Pil ,1.0,1.0,1.0
2024-08-21,7759185002165,Elite ,1.0,8.0,8.0
2024-08-21,77701250,Focos Led ,1.0,15.0,15.0
2024-08-21,3031,Jamonada ,1.0,8.5,8.5
2024-08-21,7774904404655,Limpoa Piisoso TODO BRILLO DE 900ML ,2.0,13.0,26.0
,,,,,
2024-08-21,7775000012232,Liz Antibacterial floral ,1.0,15.0,15.0
2024-08-21,7790520995315,Lysoform lavanda ,1.0,20.0,20.0
2024-08-21,3001,Pan ,1.0,7.0,7.0
2024-08-21,7774904405553,Todo brillo Gold ,3.0,10.0,30.0
2024-08-21,7771609002872,Jugo del valle fresh ,1.0,13.0,13.0
2024-08-21,7771609002933,Ades soya durazno ,1.0,3.5,3.5
2024-08-21,362,Biogurt durazno ,4.0,15.5,62.0
2024-08-21,777789588,Canela ,1.0,6.0,6.0
2024-08-21,074343613012,Cepillo inicial ,1.0,5.5,5.5
2024-08-21,7622202015083,CHOCOSODA ,1.0,16.0,16.0
2024-08-21,7779604012087,galleta san gabriel surtidas de la abuela ,1.0,15.0,15.0
2024-08-21,356,Jabon OLA ,2.0,4.5,9.0
2024-08-21,1191,Juguito pil ,2.0,2.0,4.0
2024-08-21,839,Leche deslactosada PIL ,7.0,7.5,52.5
2024-08-21,209,Leche entera en polvo instantantanea PIL ,1.0,45.0,45.0
2024-08-21,3333,Masitas ,4.0,2.0,8.0
2024-08-21,7772618000019,Nachos ,1.0,7.0,7.0
2024-08-21,3001,Pan ,1.0,7.5,7.5
2024-08-21,7771258680100,PapaFrita Lazo ,1.0,5.0,5.0
2024-08-21,7771259756002,Pilfrut durazno 190 ml ,1.0,1.0,1.0
2024-08-21,7702425638303,Scott duramax 2 rollos ,1.0,40.0,40.0
2024-08-21,77940131,Turrón de Maní ,3.0,2.0,6.0
2024-08-21,070330411425,Aceite ,1.0,58.5,58.5
2024-08-21,7754487002202,Aji no men pollo en vaso ,1.0,6.0,6.0
2024-08-21,1122,Arroz ,1.0,76.0,76.0
2024-08-21,3002,Azucar ,1.0,71.0,71.0
2024-08-21,1101,Azucar Morena Guabira 1kg ,1.0,84.0,84.0
2024-08-21,fideo,Fideo ,1.0,4.5,4.5
2024-08-21,736372823168,Harina de avena ,3.0,11.0,33.0
2024-08-21,1686,Helado Delizia Canela Ice ,4.0,1.5,6.0
2024-08-21,7771224004527,hiper acido ,50.0,1.0,50.0
2024-08-21,7756726001816,Lenteja ,6.0,12.0,72.0
2024-08-21,3001,Pan ,1.0,6.5,6.5
2024-08-21,3018,Paquete Papel Higienico ,4.0,15.0,60.0
2024-08-21,77878855555,Agua en botellon ,1.0,10.0,10.0
2024-08-21,7702174079235,Sonetto ,1.0,15.0,15.0
2024-08-21,865,Coca Cola 2.5 lts. ,1.0,11.0,11.0
2024-08-21,3333,Masitas ,2.0,2.5,5.0
2024-08-21,32423434,bolsas basura ,4.0,12.0,48.0
2024-08-21,724373571249,Cera brillolim ,4.0,10.5,42.0
2024-08-21,00012771,guantes asatex ,5.0,9.5,47.5
2024-08-21,070330201194,Lapiceros ,1.0,5.0,5.0
2024-08-21,7771214008597,LAVANDINA BRISTAR DE 380ML ,1.0,35.0,35.0
2024-08-21,7775000002424,Ola M Limpia Baños ,1.0,73.0,73.0
2024-08-21,3018,Paquete Papel Higienico ,2.0,43.0,86.0
2024-08-21,7773103003089,"sapolio limpia todo, ",1.0,47.5,47.5
2024-08-21,7779970678276,surf nuevpo poder ,4.0,69.5,278.0
2024-08-21,1121,Mani Pelado ,1.0,12.0,12.0
2024-08-21,7770109320097,Mani pelado 450 g. ,8.0,10.0,80.0
2024-08-21,7790580133153,Arcor pizza ,1.0,15.0,15.0
2024-08-21,70000000256981,Mortadela ,1.0,15.0,15.0
2024-08-21,777340000422,pan para pizza ,5.0,7.0,35.0
2024-08-21,3015,Queso ,1.0,17.0,17.0
2024-08-21,7771214002564,Ketchup Kris 200g ,1.0,9.0,9.0
2024-08-21,3015,Queso ,1.0,17.0,17.0
2024-08-21,7772602003170,Avema princesa 450g ,1.0,12.0,12.0
2024-08-21,7771805000153,Cafe Copacabana Instantaneo ,1.0,39.5,39.5
2024-08-21,79,Cocoa Piter 160gr ,1.0,10.0,10.0
2024-08-21,70000000256981,Mortadela ,1.0,15.0,15.0
2024-08-21,3001,Pan ,8.0,0.5,4.0
2024-08-21,3015,Queso ,1.0,22.0,22.0
2024-08-21,7000002156971,Arandanos ,1.0,11.0,11.0
2024-08-21,7803520330205,Cerezas ,1.0,19.0,19.0
2024-08-21,3001,Pan ,1.0,7.5,7.5
2024-08-21,3015,Queso ,1.0,6.5,6.5
2024-08-21,7773103001535,Aceite FINO 5 lts. ,1.0,58.5,58.5
2024-08-21,7772905001903,Crema de Leche PIL ,1.0,33.5,33.5
2024-08-21,42,Leche Condensada Pil ,1.0,15.0,15.0
2024-08-21,1188,Leche en cajita PIL ,1.0,5.5,5.5
2024-08-21,7771259751045,Leche Entera Pil ,3.0,7.5,22.5
2024-08-21,1122,Arroz ,1.0,82.0,82.0
2024-08-21,70000000256981,Mortadela ,1.0,15.0,15.0
2024-08-21,7772618000019,Nachos ,1.0,9.0,9.0
2024-08-21,7770016892472,Papa Frita 100grs. ,1.0,5.0,5.0
2024-08-21,7771207000119,PEPINILLOS ESPECIALES ,1.0,15.5,15.5
2024-08-21,3015,Queso ,1.0,22.0,22.0
2024-08-21,7771718071769,CELINDA  de 400g ,1.0,20.0,20.0
2024-08-21,7771609000960,Coca cola 3 l. ,1.0,15.0,15.0
2024-08-21,1157,Detergente OMO Progress 2.5kgr ,1.0,40.0,40.0
2024-08-21,1172,Lavandina X5 ,1.0,40.0,40.0
2024-08-21,7774904283939,Lustra Muebles Todo Brillo ,1.0,19.0,19.0
2024-08-21,3016,MATERIAL ESCOLAR ,1.0,33.0,33.0
2024-08-21,7771223000155,Galleta de Leche peq. ,1.0,2.5,2.5
2024-08-21,1589,Galletas de leche ,1.0,4.5,4.5
2024-08-21,7771259754343,Leche Bonle ,2.0,5.0,10.0
2024-08-21,7756726001816,Lenteja ,1.0,6.0,6.0
2024-08-21,7891360483885,minas F.C ,1.0,5.0,5.0
2024-08-21,3015,Queso ,1.0,13.0,13.0
2024-08-22,462,OLA limpia vidrios s/chisguete ,1.0,13.5,13.5
2024-08-22,7771214007194,ESPONJA BRISTAR ,1.0,6.0,6.0
2024-08-22,3018,Paquete Papel Higienico ,2.0,25.0,50.0
2024-08-22,7774112100578,ph de cerdo ,1.0,5.5,5.5
2024-08-22,7776570150522,pink perlita ,1.0,31.0,31.0
2024-08-22,7771259751229,Leche Deslactosada en Polvo 760 gr. ,1.0,53.5,53.5
2024-08-22,839,Leche deslactosada PIL ,5.0,7.5,37.5
2024-08-22,7750243064279,Opal antibacterial ,2.0,13.5,27.0
2024-08-22,285,Vinagre de Vino tinto San Lorenzo ,6.0,6.0,36.0
2024-08-22,78900001225,Coca Cola de 2 Lts. ,1.0,52.0,52.0
2024-08-22,3003,Harina ,1.0,52.5,52.5
2024-08-22,3031,Jamonada ,1.0,17.5,17.5
2024-08-22,.7772905004010,LECHE CON AVENA ,1.0,74.0,74.0
2024-08-22,1188,Leche en cajita PIL ,1.0,91.0,91.0
2024-08-22,3027,Paquete de Bolsas Plasticas ,1.0,52.0,52.0
2024-08-22,3018,Paquete Papel Higienico ,1.0,38.5,38.5
2024-08-22,3015,Queso ,1.0,40.5,40.5
2024-08-22,7790580138844,Arcor pure de tomate ,2.0,14.0,28.0
2024-08-22,82,Chocolike Bolsa 1000gr ,1.0,30.0,30.0
2024-08-22,774,Colgate triple accion ,3.0,14.0,42.0
2024-08-22,77441444,Hoja de laurel ,1.0,1.0,1.0
2024-08-22,7771214003271,Ketchup Kris 500g ,1.0,17.5,17.5
2024-08-22,7891010255237,LISTERINE COOL MINT ,1.0,38.0,38.0
2024-08-22,267,Macarrones Lazzaroni ,1.0,80.0,80.0
2024-08-22,7771214006302,Mayonesa Real 500gr. ,1.0,17.0,17.0
2024-08-22,7771214003288,Mostaza Kris 500g ,1.0,17.5,17.5
2024-08-22,7891000300602,NESCAFE DE 200g- ,1.0,38.5,38.5
2024-08-22,1011,Sardina Imperial 425 gr ,2.0,15.0,30.0
2024-08-22,197,Te Paris ,4.0,2.0,8.0
2024-08-22,7774904287258,Todo Brillo Matic  5kl. ,1.0,70.0,70.0
2024-08-22,700002501205,Api ,1.0,5.0,5.0
2024-08-22,7805040312143,Arom Caja Jardin Lavanda ,2.0,6.0,12.0
2024-08-22,167,Avena Princesa 500gr ,1.0,9.0,9.0
2024-08-22,700002521041,Condimentos ,1.0,5.0,5.0
2024-08-22,7750243049696,Don Vittorio ,1.0,7.5,7.5
2024-08-22,7772905005710,Leche deslactosada light ,3.0,8.5,25.5
2024-08-22,7771258140437,Lomito de atun en aceite ,1.0,13.0,13.0
2024-08-22,7790520995339,Lysoform ,1.0,20.0,20.0
2024-08-22,3333,Masitas ,1.0,9.0,9.0
2024-08-22,7841503001476,Mazzei c/Chia. ,1.0,7.5,7.5
2024-08-22,7896041104011,Oderich Viandada ,1.0,11.0,11.0
2024-08-22,3001,Pan ,1.0,3.0,3.0
2024-08-22,3018,Paquete Papel Higienico ,1.0,14.0,14.0
2024-08-22,7751851066167,Sapolio Watermatic ,1.0,19.0,19.0
2024-08-22,7779970678092,SURF  ortencias y flores 15gr ,2.0,3.0,6.0
2024-08-22,7772109000139,Vino tinto Santo Patrono ,1.0,22.0,22.0
2024-08-22,280,FINO 2lt ,1.0,24.0,24.0
2024-08-22,7779604012087,galleta san gabriel surtidas de la abuela ,1.0,15.0,15.0
2024-08-22,7772619000230,Harina Suprema ,1.0,8.0,8.0
2024-08-22,1058,Mayonesa KRIS Pequeña ,1.0,2.0,2.0
2024-08-22,3002,Azucar ,1.0,31.0,31.0
2024-08-22,7772905005710,Leche deslactosada light ,1.0,8.5,8.5
2024-08-22,7771718080426,Semillitas de girasol ,1.0,3.5,3.5
2024-08-22,7805040005434,Brillina cera crema ,2.0,18.0,36.0
2024-08-22,7775000010498,Cera al agua OLA 2L ,2.0,35.0,70.0
2024-08-22,7805080140034,Escoba ,2.0,28.0,56.0
2024-08-22,7774904284332,franelas ,10.0,3.5,35.0
2024-08-22,777003,Guantes ,3.0,9.0,27.0
2024-08-22,1172,Lavandina X5 ,2.0,43.0,86.0
2024-08-22,7798024450125,Mister Trapo ,3.0,7.0,21.0
2024-08-22,7775000003322,Ola  Maximo Antisarro ,1.0,108.0,108.0
2024-08-22,7777906051810,OLA AROMATIC  Sensaciones de 5l L ,2.0,58.0,116.0
2024-08-22,77725486,Borrador ,6.0,1.0,6.0
2024-08-22,4902505043079,LAPICEROS PILOT ,18.0,6.0,108.0
2024-08-22,777778965,Lapiz ,6.0,1.0,6.0
2024-08-22,7750082207448,Regla 30 cms. ,6.0,4.0,24.0
2024-08-22,7891360635581,Tajador ,6.0,1.0,6.0
2024-08-22,839,Leche deslactosada PIL ,3.0,7.5,22.5
2024-08-22,3033,Pasta de Higado ,1.0,5.5,5.5
2024-08-22,7501249808325,Folder Amarillo ,20.0,1.0,20.0
2024-08-22,7891173022882,Paquete Hojas Bond  t/Carta ,1.0,35.0,35.0
2024-08-22,7891173022929,Paquete Hojas Bond tamaño Oficio ,1.0,45.0,45.0
2024-08-22,77878855555,Agua en botellon ,1.0,16.0,16.0
2024-08-22,7754487001762,Aji no men costilla de res ,6.0,3.5,21.0
2024-08-22,45552,cebada tostada ,1.0,4.0,4.0
2024-08-22,7775005010820,Detergente Vajillero Archer 1200 ml. ,1.0,29.5,29.5
2024-08-22,7791293048031,Dove men invisible dry g ,1.0,20.0,20.0
2024-08-22,5060135372859,Esponja ,2.0,9.0,18.0
2024-08-22,3333,Masitas ,12.0,2.5,30.0
2024-08-22,7775000011914,Ola suavecito bebe ,1.0,34.5,34.5
2024-08-22,7774904405362,trapos de limpieza ,1.0,5.0,5.0
2024-08-22,70000041259841,Fundas Plasticas ,1.0,110.0,110.0
2024-08-22,7773103001535,Aceite FINO 5 lts. ,1.0,58.5,58.5
2024-08-22,3011,Arrocillo ,1.0,11.5,11.5
2024-08-22,1122,Arroz ,1.0,28.0,28.0
2024-08-22,3002,Azucar ,1.0,31.0,31.0
2024-08-22,fideo,Fideo ,3.0,4.5,13.5
2024-08-22,77852255,Huevo ,1.0,30.0,30.0
2024-08-22,838,Leche PIL ,2.0,6.0,12.0
2024-08-22,862,Agua Vital 2 l ,1.0,6.0,6.0
2024-08-22,850005517580,Aloe Vera Drink ,1.0,6.0,6.0
2024-08-22,7772115420044,MALTA REAL ,2.0,5.0,10.0
2024-08-22,7771609003268,Power ade 990 ml. ,2.0,10.0,20.0
2024-08-22,3015,Queso ,1.0,18.0,18.0
2024-08-22,358,Yogurt PIL light ,1.0,15.0,15.0
2024-08-22,7775022070043,Pañal Cariñocito xxg ,1.0,55.0,55.0
2024-08-22,114,budin de chocolate kris ,1.0,5.5,5.5
2024-08-22,1256,Leche Ilva ,1.0,6.5,6.5
2024-08-22,5,Leche Nordland ,1.0,6.0,6.0
2024-08-22,7741111,Locoto en polvo ,2.0,1.0,2.0
2024-08-22,3333,Masitas ,1.0,15.5,15.5
2024-08-22,858,Simba piña ,1.0,10.0,10.0
2024-08-22,777787872555,Tarwi ,1.0,5.0,5.0
2024-08-22,3011,Arrocillo ,1.0,5.5,5.5
2024-08-22,7772602001183,avena princesa 800g ,1.0,19.0,19.0
2024-08-22,7772619002104,galletas INFINITAS de COCO de 170 g ,1.0,4.5,4.5
2024-08-22,1592,Galletas Integral ,1.0,7.5,7.5
2024-08-22,1702,Helado Delizia Tentacion Mora ,1.0,7.5,7.5
2024-08-22,838,Leche PIL ,1.0,6.0,6.0
2024-08-22,7750243076791,Sapolio lavavajillas limonn ,1.0,9.0,9.0
2024-08-23,7000005456215,Biscocho ,140.0,2.0,280.0
2024-08-23,3001,Pan ,120.0,0.5,60.0
2024-08-23,1194,Yogurt ILVA ,5.0,18.0,90.0
2024-08-23,77852255,Huevo ,1.0,30.0,30.0
2024-08-23,7000005456215,Biscocho ,15.0,2.0,30.0
2024-08-23,7771609000960,Coca cola 3 l. ,6.0,15.0,90.0
2024-08-23,7771609002377,Sprite 3 l. ,6.0,15.0,90.0
2024-08-23,7777000215480,folder ,30.0,1.5,45.0
2024-08-23,6937544366511,Nepacos ,1.0,9.0,9.0
2024-08-23,7891173022882,Paquete Hojas Bond  t/Carta ,3.0,40.0,120.0
2024-08-23,734484105936,MARCADOR  DE AGUA ,14.0,4.5,63.0
2024-08-23,7891173022882,Paquete Hojas Bond  t/Carta ,3.0,40.0,120.0
2024-08-23,7000005456215,Biscocho ,67.0,2.0,134.0
2024-08-23,3333,Masitas ,1.0,8.0,8.0
2024-08-23,7751851006002,Ambientador SAPOLIO ,1.0,11.0,11.0
2024-08-23,77778787888,bolsa ,1.0,5.0,5.0
2024-08-23,7771214003486,Bristar lavanda 1800 ,1.0,23.0,23.0
2024-08-23,7805080140034,Escoba ,1.0,24.0,24.0
2024-08-23,7891040198726,Esponja Tinido ,1.0,5.0,5.0
2024-08-23,7793821101034,Goma de trapear ,1.0,12.0,12.0
2024-08-23,00012935,guantes Asatex ,1.0,9.0,9.0
2024-08-23,6359,Palo de Escoba ,1.0,5.0,5.0
2024-08-23,3018,Paquete Papel Higienico ,2.0,15.0,30.0
2024-08-23,7774904405362,trapos de limpieza ,2.0,5.0,10.0
2024-08-23,7750243073202,Patito 140 g ,8.0,2.5,20.0
2024-08-23,7773103001535,Aceite FINO 5 lts. ,1.0,58.5,58.5
2024-08-23,3002,Azucar ,1.0,15.0,15.0
2024-08-23,7771259756392,Chicolac Pil ,19.0,1.0,19.0
2024-08-23,1530,Galletas Crackers ,1.0,7.5,7.5
2024-08-23,1590,Galletas Tostitas ,1.0,2.5,2.5
2024-08-23,7772905003327,Gelatina Yely ,2.0,2.0,4.0
2024-08-23,77770001235,Granola ,1.0,4.5,4.5
2024-08-23,7774112100684,jamonada ,1.0,6.5,6.5
2024-08-23,835,Leche Soy PIL chocolate ,1.0,6.5,6.5
2024-08-23,3015,Queso ,1.0,8.0,8.0
2024-08-23,7892840819514,Toddy 370 gr. ,1.0,17.0,17.0
2024-08-23,77852255,Huevo ,1.0,30.0,30.0
2024-08-23,971,Chanceler ,1.0,38.0,38.0
2024-08-23,7702103125774,Kelloggs choco krispis ,1.0,28.0,28.0
2024-08-23,7779970676319,OMO 5q ,1.0,97.0,97.0
2024-08-23,3018,Paquete Papel Higienico ,1.0,23.0,23.0
2024-08-23,7771621061215,Volt ,1.0,5.0,5.0
2024-08-23,242,Mermelada Del Valle Frutilla ,2.0,12.0,24.0
2024-08-23,7771609003107,Sp0rite retronable 2.5 lt ,2.0,11.0,22.0
2024-08-23,7770108470014,Yogurt Bebible ,1.0,15.0,15.0
2024-08-23,7772905003266,Yogurt Bebible Coco ,1.0,11.5,11.5
2024-08-23,7779970432458,archivador condor ,1.0,18.5,18.5
2024-08-23,6925473835802,boligrafo azul ,2.0,3.0,6.0
2024-08-23,7750082010147,Engrampadora Artesco ,1.0,40.0,40.0
2024-08-23,7777200035318,Grampas ,2.0,5.0,10.0
2024-08-23,7891173022882,Paquete Hojas Bond  t/Carta ,1.0,40.0,40.0
2024-08-23,7891173022929,Paquete Hojas Bond tamaño Oficio ,1.0,45.0,45.0
2024-08-23,7754487000659,Aji no sillao Salsa de soya ,1.0,4.0,4.0
2024-08-23,3002,Azucar ,1.0,9.0,9.0
2024-08-23,7896001001503,Basurero ,1.0,6.0,6.0
2024-08-23,00010523,guantes de goma M ,1.0,6.0,6.0
2024-08-23,2010,Te Ceylan con Canela Y clavo de olor ,1.0,2.5,2.5
2024-08-23,700002521041,Condimentos ,3.0,1.0,3.0
2024-08-23,070530642940,HIELO ,1.0,6.0,6.0
2024-08-23,838,Leche PIL ,3.0,6.0,18.0
2024-08-23,3002,Azucar ,1.0,41.0,41.0
2024-08-23,1258,Leche Entera Pil mas cremosa ,3.0,7.5,22.5
2024-08-24,7779970730578,bolsas plasticas 20x30 ,1.0,5.0,5.0
2024-08-24,7771718070014,chocolike 2 kl ,1.0,63.0,63.0
2024-08-24,7771214006883,saca sarro bristar poder ,1.0,26.0,26.0
2024-08-24,3031,Jamonada ,1.0,8.5,8.5
2024-08-24,3023,Paquete de Vasos desechables ,1.0,9.0,9.0
2024-08-24,3018,Paquete Papel Higienico ,1.0,15.0,15.0
2024-08-24,7779970434056,hojas ,1.0,129.0,129.0
2024-08-24,2365,Agua en Botellon ,1.0,10.0,10.0
2024-08-24,7774904283342,Detergente Todo Brillo Original ,2.0,12.0,24.0
2024-08-24,7750243068864,jabon bolivar antibacterial ,1.0,5.0,5.0
2024-08-24,1016,Margarina Regia 450gr ,1.0,18.0,18.0
2024-08-24,3001,Pan ,1.0,4.0,4.0
2024-08-24,7773400000194,Pan Molde ,1.0,10.5,10.5
2024-08-24,3027,Paquete de Bolsas Plasticas ,1.0,8.5,8.5
2024-08-24,3018,Paquete Papel Higienico ,2.0,18.0,36.0
2024-08-24,3015,Queso ,1.0,9.5,9.5
2024-08-24,7771609003107,Sp0rite retronable 2.5 lt ,2.0,9.0,18.0
2024-08-24,1188,Leche en cajita PIL ,1.0,100.0,100.0
2024-08-24,7771234000335,chorizo maxi ,1.0,11.0,11.0
2024-08-24,1245,Mantequilla PIL con sal 200g ,1.0,17.0,17.0
2024-08-24,3015,Queso ,1.0,38.0,38.0
2024-08-24,700002501205,Api ,1.0,4.0,4.0
2024-08-24,1122,Arroz ,1.0,23.0,23.0
2024-08-24,7804920003225,Ballerina Shampoo sin sal palta ,1.0,24.5,24.5
2024-08-24,84,Chocco Like 400gr ,1.0,13.0,13.0
2024-08-24,fideo,Fideo ,1.0,15.5,15.5
2024-08-24,278,FINO 1 lt ,1.0,12.0,12.0
2024-08-24,192,Guabira 1 kg ,1.0,6.5,6.5
2024-08-24,77852255,Huevo ,1.0,14.5,14.5
2024-08-24,7798134070817,Jaboncillo le nid ,1.0,11.0,11.0
2024-08-24,7771224002578,Mantequilla Delizia ,1.0,17.0,17.0
2024-08-24,70000000256981,Mortadela ,1.0,8.5,8.5
2024-08-24,7772314120035,Purasal ,1.0,1.5,1.5
2024-08-24,7770016891628,Quinua 225G ,1.0,11.5,11.5
2024-08-24,7771802001597,Te ceylan 100 unidades ,1.0,10.0,10.0
2024-08-24,7779970434056,hojas ,1.0,122.0,122.0
2024-08-24,7771502080021,Azucar impalpable ,1.0,6.0,6.0
2024-08-24,7772905001903,Crema de Leche PIL ,1.0,33.5,33.5
2024-08-24,700000514,Hielo ,2.0,5.0,10.0
2024-08-24,7772602003170,Avema princesa 450g ,1.0,12.0,12.0
2024-08-24,1688,Helado Delizia Salsero ,1.0,2.5,2.5
2024-08-24,799,Jaboncillo Dove exfoliacion ,1.0,7.5,7.5
2024-08-24,7771224006019,ricoco cono ,1.0,4.5,4.5
2024-08-24,7771224009898,Rocky cono ,2.0,6.0,12.0
2024-08-24,7771259755722,Yogumon frut ,3.0,1.0,3.0
2024-08-24,7771609002919,Ades Manzana 250ml ,2.0,3.5,7.0
2024-08-24,7772602002777,Avena Princesa ,1.0,10.0,10.0
2024-08-24,7771259756392,Chicolac Pil ,12.0,1.0,12.0
2024-08-24,700002521041,Condimentos ,1.0,10.0,10.0
2024-08-24,7772905000029,Dulce de Leche PIL ,1.0,10.5,10.5
2024-08-24,1688,Helado Delizia Salsero ,2.0,2.0,4.0
2024-08-24,7771224004435,Helado vaquita ,3.0,2.5,7.5
2024-08-24,7771609001684,Jugo del Valle Durazno 200ml. ,2.0,3.0,6.0
2024-08-24,70000000256981,Mortadela ,1.0,7.5,7.5
2024-08-24,mortadela primavera sofia,Mortadela Primavera Sofia ,1.0,10.0,10.0
2024-08-24,151,Mostaza Kris 200gr ,1.0,8.5,8.5
2024-08-24,3033,Pasta de Higado ,1.0,5.5,5.5
2024-08-24,7772905001750,Pilfrut Manzana 1 lt. ,1.0,3.5,3.5
2024-08-24,3015,Queso ,1.0,9.0,9.0
2024-08-24,858,Simba piña ,1.0,10.0,10.0
2024-08-24,1239,Yogurt Batidito ,2.0,2.0,4.0
2024-08-24,7771259751229,Leche Deslactosada en Polvo 760 gr. ,1.0,58.5,58.5
2024-08-24,3002,Azucar ,1.0,31.0,31.0
2024-08-24,7771718070366,Chocolike 800gr ,1.0,29.5,29.5
2024-08-24,700002521041,Condimentos ,1.0,17.0,17.0
2024-08-24,7613287867148,ECO ,1.0,24.0,24.0
2024-08-24,7000004589,Fideo Bonabelli ,1.0,4.0,4.0
2024-08-24,3003,Harina ,1.0,20.0,20.0
2024-08-24,77852255,Huevo ,2.0,30.0,60.0
2024-08-24,7774112100684,jamonada ,1.0,6.0,6.0
2024-08-24,7771259754343,Leche Bonle ,2.0,5.0,10.0
2024-08-24,1257,Leche Pil Calcifem ,1.0,9.0,9.0
2024-08-24,170,Margarina Regia  900gr ,1.0,31.5,31.5
2024-08-24,251,Mermelada Apice Durazno ,1.0,24.0,24.0
2024-08-24,70000000256981,Mortadela ,1.0,5.5,5.5
2024-08-24,3001,Pan ,1.0,10.0,10.0
2024-08-24,7774112100561,pasta de higado  de pollo ,1.0,11.0,11.0
